FID,Corregim 1,Cod_Prov,Provincia,Lat_Prov,Long_Prov,Poblacion Provincia,Cod_Dist,Distrito,Lat_Dist,Long_Dist,Poblacion Dist,Cod_Corr,Corregimiento,Lat,Long,Población
0,Bocas del Toro (Cabecera),1,Bocas del Toro,9.217009544,-82.58460236,125461,101,Bocas del Toro,9.218379974,-82.24299622,16135,10101,Bocas del Toro (Cabecera),9.376999855,-82.23000336,7366
1,Bastimentos,1,Bocas del Toro,9.217009544,-82.58460236,125461,101,Bocas del Toro,9.218379974,-82.24299622,16135,10102,Bastimentos,9.306750298,-82.15049744,1954
2,Cauchero,1,Bocas del Toro,9.217009544,-82.58460236,125461,101,Bocas del Toro,9.218379974,-82.24299622,16135,10103,Cauchero,9.129019737,-82.36039734,2424
3,Punta Laurel,1,Bocas del Toro,9.217009544,-82.58460236,125461,101,Bocas del Toro,9.218379974,-82.24299622,16135,10104,Punta Laurel,9.176690102,-82.10700226,1730
4,Tierra Oscura,1,Bocas del Toro,9.217009544,-82.58460236,125461,101,Bocas del Toro,9.218379974,-82.24299622,16135,10105,Tierra Oscura,9.215089798,-82.24040222,2661
5,Changuinola (Cabecera),1,Bocas del Toro,9.217009544,-82.58460236,125461,102,Changuinola,9.339300156,-82.46080017,98310,10201,Changuinola (Cabecera),9.449040413,-82.52200317,31223
6,Guabito,1,Bocas del Toro,9.217009544,-82.58460236,125461,102,Changuinola,9.339300156,-82.46080017,98310,10203,Guabito,9.486029625,-82.59739685,8387
7,El Teribe,1,Bocas del Toro,9.217009544,-82.58460236,125461,102,Changuinola,9.339300156,-82.46080017,98310,10204,El Teribe,9.276229858,-82.75060272,2578
8,El Empalme,1,Bocas del Toro,9.217009544,-82.58460236,125461,102,Changuinola,9.339300156,-82.46080017,98310,10206,El Empalme,9.41201973,-82.50379944,18653
9,Las Tablas,1,Bocas del Toro,9.217009544,-82.58460236,125461,102,Changuinola,9.339300156,-82.46080017,98310,10207,Las Tablas,9.533579826,-82.7417984,9286
10,Cochigró,1,Bocas del Toro,9.217009544,-82.58460236,125461,102,Changuinola,9.339300156,-82.46080017,98310,10208,Cochigró,9.263939857,-82.55979919,1812
11,La Gloria,1,Bocas del Toro,9.217009544,-82.58460236,125461,102,Almirante,9.339300156,-82.46080017,98310,10209,La Gloria,9.381150246,-82.44139862,3046
12,Las Delicias,1,Bocas del Toro,9.217009544,-82.58460236,125461,102,Changuinola,9.339300156,-82.46080017,98310,10210,Las Delicias,9.417920113,-82.85350037,1484
13,Barriada 4 de Abril,1,Bocas del Toro,9.217009544,-82.58460236,125461,102,Changuinola,9.339300156,-82.46080017,98310,10213,Barriada 4 de Abril,9.467209816,-82.53910065,0
14,El Silencio,1,Bocas del Toro,9.217009544,-82.58460236,125461,102,Changuinola,9.339300156,-82.46080017,98310,10214,El Silencio,9.395179749,-82.57929993,0
15,Finca 6,1,Bocas del Toro,9.217009544,-82.58460236,125461,102,Changuinola,9.339300156,-82.46080017,98310,10215,Finca 6,9.487480164,-82.49839783,0
16,Finca 30,1,Bocas del Toro,9.217009544,-82.58460236,125461,102,Changuinola,9.339300156,-82.46080017,98310,10216,Finca 30,9.431570053,-82.55799866,0
17,Finca 60,1,Bocas del Toro,9.217009544,-82.58460236,125461,102,Changuinola,9.339300156,-82.46080017,98310,10217,Finca 60,9.448840141,-82.48000336,0
18,Chiriquí Grande (Cabecera),1,Bocas del Toro,9.217009544,-82.58460236,125461,103,Chiriquí Grande,8.98388958,-82.20220184,11016,10301,Chiriquí Grande (Cabecera),8.933210373,-82.11620331,3014
19,Miramar,1,Bocas del Toro,9.217009544,-82.58460236,125461,103,Chiriquí Grande,8.98388958,-82.20220184,11016,10302,Miramar,8.985460281,-82.22029877,1232
20,Punta Peña,1,Bocas del Toro,9.217009544,-82.58460236,125461,103,Chiriquí Grande,8.98388958,-82.20220184,11016,10303,Punta Peña,8.890629768,-82.1753006,2520
21,Punta Róbalo,1,Bocas del Toro,9.217009544,-82.58460236,125461,103,Chiriquí Grande,8.98388958,-82.20220184,11016,10304,Punta Róbalo,9.04240036,-82.27839661,1164
22,Rambala,1,Bocas del Toro,9.217009544,-82.58460236,125461,103,Chiriquí Grande,8.98388958,-82.20220184,11016,10305,Rambala,8.94836998,-82.17880249,1682
23,Bajo Cedro,1,Bocas del Toro,9.217009544,-82.58460236,125461,103,Chiriquí Grande,8.98388958,-82.20220184,11016,10306,Bajo Cedro,9.119190216,-82.30000305,1404
24,Almirante (Cabecera),1,Bocas del Toro,9.217009544,-82.58460236,125461,104,Almirante,9.066599846,-82.55999756,0,10401,Almirante (Cabecera),9.320110321,-82.39890289,0
25,Barrio Francés,1,Bocas del Toro,9.217009544,-82.58460236,125461,104,Almirante,9.066599846,-82.55999756,0,10402,Barrio Francés,9.300880432,-82.37110138,0
26,Barriada Guaymí,1,Bocas del Toro,9.217009544,-82.58460236,125461,104,Almirante,9.066599846,-82.55999756,0,10403,Barriada Guaymí,9.303290367,-82.43370056,0
27,Nance de Riscó,1,Bocas del Toro,9.217009544,-82.58460236,125461,104,Almirante,9.066599846,-82.55999756,0,10404,Nance de Riscó,9.065810204,-82.6493988,0
28,Valle de Aguas Arriba,1,Bocas del Toro,9.217009544,-82.58460236,125461,104,Almirante,9.066599846,-82.55999756,0,10405,Valle de Aguas Arriba,9.218999863,-82.373703,0
29,Valle de Riscó,1,Bocas del Toro,9.217009544,-82.58460236,125461,104,Almirante,9.066599846,-82.55999756,0,10406,Valle de Riscó,9.014149666,-82.44280243,0
119,Alanje (Cabecera),4,Chiriquí,8.487159729,-82.40370178,416873,401,Alanje,8.379460335,-82.61840057,16508,40101,Alanje (Cabecera),8.402759552,-82.55909729,2406
120,Divalá,4,Chiriquí,8.487159729,-82.40370178,416873,401,Alanje,8.379460335,-82.61840057,16508,40102,Divalá,8.402759552,-82.68720245,3457
121,El Tejar,4,Chiriquí,8.487159729,-82.40370178,416873,401,Alanje,8.379460335,-82.61840057,16508,40103,El Tejar,8.435950279,-82.56629944,1961
122,Guarumal,4,Chiriquí,8.487159729,-82.40370178,416873,401,Alanje,8.379460335,-82.61840057,16508,40104,Guarumal,8.326869965,-82.53569794,2418
123,Palo Grande,4,Chiriquí,8.487159729,-82.40370178,416873,401,Alanje,8.379460335,-82.61840057,16508,40105,Palo Grande,8.347849846,-82.60279846,578
124,Querévalo,4,Chiriquí,8.487159729,-82.40370178,416873,401,Alanje,8.379460335,-82.61840057,16508,40106,Querévalo,8.34692955,-82.50250244,1751
125,Santo Tomás,4,Chiriquí,8.487159729,-82.40370178,416873,401,Alanje,8.379460335,-82.61840057,16508,40107,Santo Tomás,8.390990257,-82.65419769,1259
126,Canta Gallo,4,Chiriquí,8.487159729,-82.40370178,416873,401,Alanje,8.379460335,-82.61840057,16508,40108,Canta Gallo,8.384280205,-82.62200165,577
127,Nuevo México,4,Chiriquí,8.487159729,-82.40370178,416873,401,Alanje,8.379460335,-82.61840057,16508,40109,Nuevo México,8.413860321,-82.74230194,2101
128,Puerto Armuelles (Cabecera),4,Chiriquí,8.487159729,-82.40370178,416873,402,Barú,8.322290421,-82.88110352,55775,40201,Puerto Armuelles (Cabecera),8.286529541,-82.91889954,20455
129,Limones,4,Chiriquí,8.487159729,-82.40370178,416873,402,Barú,8.322290421,-82.88110352,55775,40202,Limones,8.106730461,-82.88269806,1040
130,Progreso,4,Chiriquí,8.487159729,-82.40370178,416873,402,Barú,8.322290421,-82.88110352,55775,40203,Progreso,8.45911026,-82.83260345,11402
131,Baco,4,Chiriquí,8.487159729,-82.40370178,416873,402,Barú,8.322290421,-82.88110352,55775,40204,Baco,8.366299629,-82.77159882,7334
132,Rodolfo Aguilar Delgado,4,Chiriquí,8.487159729,-82.40370178,416873,402,Barú,8.322290421,-82.88110352,55775,40205,Rodolfo Aguilar Delgado,8.370109558,-82.89420319,15544
133,Boquerón (Cabecera),4,Chiriquí,8.487159729,-82.40370178,416873,403,Boquerón,8.616129875,-82.57219696,15029,40301,Boquerón (Cabecera),8.541339874,-82.58000183,3881
134,Bágala,4,Chiriquí,8.487159729,-82.40370178,416873,403,Boquerón,8.616129875,-82.57219696,15029,40302,Bágala,8.51846981,-82.54199982,2330
135,Cordillera,4,Chiriquí,8.487159729,-82.40370178,416873,403,Boquerón,8.616129875,-82.57219696,15029,40303,Cordillera,8.752280235,-82.5963974,590
136,Guabal,4,Chiriquí,8.487159729,-82.40370178,416873,403,Boquerón,8.616129875,-82.57219696,15029,40304,Guabal,8.611920357,-82.54640198,884
137,Guayabal,4,Chiriquí,8.487159729,-82.40370178,416873,403,Boquerón,8.616129875,-82.57219696,15029,40305,Guayabal,8.661219597,-82.56880188,2111
138,Paraíso,4,Chiriquí,8.487159729,-82.40370178,416873,403,Boquerón,8.616129875,-82.57219696,15029,40306,Paraíso,8.711589813,-82.58339691,429
139,Pedregal,4,Chiriquí,8.487159729,-82.40370178,416873,403,Boquerón,8.616129875,-82.57219696,15029,40307,Pedregal,8.487500191,-82.59739685,2134
140,Tijeras,4,Chiriquí,8.487159729,-82.40370178,416873,403,Boquerón,8.616129875,-82.57219696,15029,40308,Tijeras,8.471099854,-82.56770325,2670
141,Boquete (Cabecera),4,Chiriquí,8.487159729,-82.40370178,416873,404,Boquete,8.748649597,-82.41220093,21370,40401,Boquete (Cabecera),8.778989792,-82.45729828,4493
142,Caldera,4,Chiriquí,8.487159729,-82.40370178,416873,404,Boquete,8.748649597,-82.41220093,21370,40402,Caldera,8.71434021,-82.33989716,1560
143,Palmira,4,Chiriquí,8.487159729,-82.40370178,416873,404,Boquete,8.748649597,-82.41220093,21370,40403,Palmira,8.761790276,-82.4897995,1776
144,Alto Boquete,4,Chiriquí,8.487159729,-82.40370178,416873,404,Boquete,8.748649597,-82.41220093,21370,40404,Alto Boquete,8.675049782,-82.42259979,6290
145,Jaramillo,4,Chiriquí,8.487159729,-82.40370178,416873,404,Boquete,8.748649597,-82.41220093,21370,40405,Jaramillo,8.770970345,-82.3809967,2655
146,Los Naranjos,4,Chiriquí,8.487159729,-82.40370178,416873,404,Boquete,8.748649597,-82.41220093,21370,40406,Los Naranjos,8.826849937,-82.47180176,4596
147,La Concepción (Cabecera),4,Chiriquí,8.487159729,-82.40370178,416873,405,Bugaba,8.554579735,-82.70469666,78209,40501,La Concepción (Cabecera),8.562600136,-82.63490295,21356
148,Aserrío de Gariché,4,Chiriquí,8.487159729,-82.40370178,416873,405,Bugaba,8.554579735,-82.70469666,78209,40502,Aserrío de Gariché,8.499739647,-82.77899933,11072
149,Bugaba,4,Chiriquí,8.487159729,-82.40370178,416873,405,Bugaba,8.554579735,-82.70469666,78209,40503,Bugaba,8.481909752,-82.62090302,3718
150,Gómez,4,Chiriquí,8.487159729,-82.40370178,416873,405,Bugaba,8.554579735,-82.70469666,78209,40505,Gómez,8.56828022,-82.74980164,2702
151,La Estrella,4,Chiriquí,8.487159729,-82.40370178,416873,405,Bugaba,8.554579735,-82.70469666,78209,40506,La Estrella,8.499079704,-82.66809845,4665
152,San Andrés,4,Chiriquí,8.487159729,-82.40370178,416873,405,Bugaba,8.554579735,-82.70469666,78209,40507,San Andrés,8.643369675,-82.71820068,2523
153,Santa Marta,4,Chiriquí,8.487159729,-82.40370178,416873,405,Bugaba,8.554579735,-82.70469666,78209,40508,Santa Marta,8.51543045,-82.70089722,3679
154,Santa Rosa,4,Chiriquí,8.487159729,-82.40370178,416873,405,Bugaba,8.554579735,-82.70469666,78209,40509,Santa Rosa,8.615240097,-82.67759705,1510
155,Santo Domingo,4,Chiriquí,8.487159729,-82.40370178,416873,405,Bugaba,8.554579735,-82.70469666,78209,40510,Santo Domingo,8.488149643,-82.73760223,2625
156,Sortová,4,Chiriquí,8.487159729,-82.40370178,416873,405,Bugaba,8.554579735,-82.70469666,78209,40511,Sortová,8.583499908,-82.65180206,2440
157,El Bongo,4,Chiriquí,8.487159729,-82.40370178,416873,405,Bugaba,8.554579735,-82.70469666,78209,40513,El Bongo,8.606280327,-82.61250305,1448
158,Solano,4,Chiriquí,8.487159729,-82.40370178,416873,405,Bugaba,8.554579735,-82.70469666,78209,40514,Solano,8.520830154,-82.61049652,0
159,San Isidro,4,Chiriquí,8.487159729,-82.40370178,416873,405,Bugaba,8.554579735,-82.70469666,78209,40515,San Isidro,8.523119926,-82.80879974,0
160,David (Cabecera),4,Chiriquí,8.487159729,-82.40370178,416873,406,David,8.419409752,-82.3871994,144858,40601,David (Cabecera),8.450770378,-82.4233017,82907
161,Bijagual,4,Chiriquí,8.487159729,-82.40370178,416873,406,David,8.419409752,-82.3871994,144858,40602,Bijagual,8.508799553,-82.33070374,732
162,Cochea,4,Chiriquí,8.487159729,-82.40370178,416873,406,David,8.419409752,-82.3871994,144858,40603,Cochea,8.554329872,-82.37039948,2447
163,Chiriquí,4,Chiriquí,8.487159729,-82.40370178,416873,406,David,8.419409752,-82.3871994,144858,40604,Chiriquí,8.370100021,-82.29550171,4269
164,Guacá,4,Chiriquí,8.487159729,-82.40370178,416873,406,David,8.419409752,-82.3871994,144858,40605,Guacá,8.600700378,-82.50440216,1891
165,Las Lomas,4,Chiriquí,8.487159729,-82.40370178,416873,406,David,8.419409752,-82.3871994,144858,40606,Las Lomas,8.442640305,-82.37719727,18769
166,Pedregal,4,Chiriquí,8.487159729,-82.40370178,416873,406,David,8.419409752,-82.3871994,144858,40607,Pedregal,8.27546978,-82.38040161,17516
167,San Carlos,4,Chiriquí,8.487159729,-82.40370178,416873,406,David,8.419409752,-82.3871994,144858,40608,San Carlos,8.521430016,-82.48889923,4487
168,San Pablo Nuevo,4,Chiriquí,8.487159729,-82.40370178,416873,406,David,8.419409752,-82.3871994,144858,40609,San Pablo Nuevo,8.390399933,-82.48989868,1752
169,San Pablo Viejo,4,Chiriquí,8.487159729,-82.40370178,416873,406,David,8.419409752,-82.3871994,144858,40610,San Pablo Viejo,8.461250305,-82.48660278,10088
170,David Este,4,Chiriquí,8.487159729,-82.40370178,416873,406,David,8.419409752,-82.3871994,144858,40611,David Este,8.380689621,-82.41120148,0
171,David Sur,4,Chiriquí,8.487159729,-82.40370178,416873,406,David,8.419409752,-82.3871994,144858,40612,David Sur,8.399869919,-82.44719696,0
172,Dolega (Cabecera),4,Chiriquí,8.487159729,-82.40370178,416873,407,Dolega,8.623299599,-82.46700287,25102,40701,Dolega (Cabecera),8.57404995,-82.42710114,4074
173,Dos Ríos,4,Chiriquí,8.487159729,-82.40370178,416873,407,Dolega,8.623299599,-82.46700287,25102,40702,Dos Ríos,8.535160065,-82.38980103,1634
174,Los Anastacios,4,Chiriquí,8.487159729,-82.40370178,416873,407,Dolega,8.623299599,-82.46700287,25102,40703,Los Anastacios,8.532540321,-82.41500092,3236
175,Potrerillos,4,Chiriquí,8.487159729,-82.40370178,416873,407,Dolega,8.623299599,-82.46700287,25102,40704,Potrerillos,8.714380264,-82.49440002,1562
176,Potrerillos Abajo,4,Chiriquí,8.487159729,-82.40370178,416873,407,Dolega,8.623299599,-82.46700287,25102,40705,Potrerillos Abajo,8.637129784,-82.46690369,1815
177,Rovira,4,Chiriquí,8.487159729,-82.40370178,416873,407,Dolega,8.623299599,-82.46700287,25102,40706,Rovira,8.684169769,-82.51799774,1925
178,Tinajas,4,Chiriquí,8.487159729,-82.40370178,416873,407,Dolega,8.623299599,-82.46700287,25102,40707,Tinajas,8.569390297,-82.47170258,1530
179,Los Algarrobos,4,Chiriquí,8.487159729,-82.40370178,416873,407,Dolega,8.623299599,-82.46700287,25102,40708,Los Algarrobos,8.533089638,-82.436203,9326
180,Gualaca,4,Chiriquí,8.487159729,-82.40370178,416873,408,Gualaca,8.608559608,-82.24019623,9750,40801,Gualaca,8.581809998,-82.2519989,5605
181,Hornito,4,Chiriquí,8.487159729,-82.40370178,416873,408,Gualaca,8.608559608,-82.24019623,9750,40802,Hornito,8.713769913,-82.21959686,1230
182,Los Ángeles,4,Chiriquí,8.487159729,-82.40370178,416873,408,Gualaca,8.608559608,-82.24019623,9750,40803,Los Ángeles,8.530890465,-82.19259644,715
183,Paja de Sombrero,4,Chiriquí,8.487159729,-82.40370178,416873,408,Gualaca,8.608559608,-82.24019623,9750,40804,Paja de Sombrero,8.653949738,-82.30999756,653
184,Rincón,4,Chiriquí,8.487159729,-82.40370178,416873,408,Gualaca,8.608559608,-82.24019623,9750,40805,Rincón,8.46323967,-82.24430084,1547
185,Remedios (Cabecera),4,Chiriquí,8.487159729,-82.40370178,416873,409,Remedios,8.22369957,-81.79540253,4052,40901,Remedios (Cabecera),8.180330276,-81.81169891,908
186,El Nancito,4,Chiriquí,8.487159729,-82.40370178,416873,409,Remedios,8.22369957,-81.79540253,4052,40902,El Nancito,8.244819641,-81.74829865,607
187,El Porvenir,4,Chiriquí,8.487159729,-82.40370178,416873,409,Remedios,8.22369957,-81.79540253,4052,40903,El Porvenir,8.276320457,-81.83730316,1325
188,El Puerto,4,Chiriquí,8.487159729,-82.40370178,416873,409,Remedios,8.22369957,-81.79540253,4052,40904,El Puerto,8.19919014,-81.7838974,720
189,Santa Lucía,4,Chiriquí,8.487159729,-82.40370178,416873,409,Remedios,8.22369957,-81.79540253,4052,40905,Santa Lucía,8.251850128,-81.80000305,492
190,Río Sereno (Cabecera),4,Chiriquí,8.487159729,-82.40370178,416873,410,Renacimiento,8.750320435,-82.79370117,20524,41001,Río Sereno (Cabecera),8.82833004,-82.8239975,5463
191,Breñón,4,Chiriquí,8.487159729,-82.40370178,416873,410,Renacimiento,8.750320435,-82.79370117,20524,41002,Breñón,8.622739792,-82.81629944,755
192,Cañas Gordas,4,Chiriquí,8.487159729,-82.40370178,416873,410,Renacimiento,8.750320435,-82.79370117,20524,41003,Cañas Gordas,8.720419884,-82.86859894,3090
193,Monte Lirio,4,Chiriquí,8.487159729,-82.40370178,416873,410,Renacimiento,8.750320435,-82.79370117,20524,41004,Monte Lirio,8.796549797,-82.80449677,2771
194,Plaza Caisán,4,Chiriquí,8.487159729,-82.40370178,416873,410,Renacimiento,8.750320435,-82.79370117,20524,41005,Plaza Caisán,8.758110046,-82.7736969,2901
195,Santa Cruz,4,Chiriquí,8.487159729,-82.40370178,416873,410,Renacimiento,8.750320435,-82.79370117,20524,41006,Santa Cruz,8.647399902,-82.76429749,1904
196,Dominical,4,Chiriquí,8.487159729,-82.40370178,416873,410,Renacimiento,8.750320435,-82.79370117,20524,41007,Dominical,8.713230133,-82.75730133,998
197,Santa Clara,4,Chiriquí,8.487159729,-82.40370178,416873,410,Renacimiento,8.750320435,-82.79370117,20524,41008,Santa Clara,8.844960213,-82.77189636,2642
198,Las Lajas,4,Chiriquí,8.487159729,-82.40370178,416873,411,San Félix,8.256959915,-81.90239716,6304,41101,Las Lajas,8.207960129,-81.86440277,1521
199,Juay o Las Mareas,4,Chiriquí,8.487159729,-82.40370178,416873,411,San Félix,8.256959915,-81.90239716,6304,41102,Juay o Las Mareas,8.296059608,-81.95999908,654
200,Lajas Adentro,4,Chiriquí,8.487159729,-82.40370178,416873,411,San Félix,8.256959915,-81.90239716,6304,41103,Lajas Adentro,8.221420288,-81.90429688,741
201,San Félix,4,Chiriquí,8.487159729,-82.40370178,416873,411,San Félix,8.256959915,-81.90239716,6304,41104,San Félix,8.311369896,-81.88600159,2972
202,Santa Cruz,4,Chiriquí,8.487159729,-82.40370178,416873,411,San Félix,8.256959915,-81.90239716,6304,41105,Santa Cruz,8.241999626,-81.92209625,416
203,Horconcitos (Cabecera),4,Chiriquí,8.487159729,-82.40370178,416873,412,San Lorenzo,8.312979698,-82.11299896,7507,41201,Horconcitos (Cabecera),8.299500465,-82.16040039,996
204,Boca Chica,4,Chiriquí,8.487159729,-82.40370178,416873,412,San Lorenzo,8.312979698,-82.11299896,7507,41202,Boca Chica,8.220210075,-82.19909668,441
205,Boca del Monte,4,Chiriquí,8.487159729,-82.40370178,416873,412,San Lorenzo,8.312979698,-82.11299896,7507,41203,Boca del Monte,8.399909973,-82.13040161,2143
206,San Juan,4,Chiriquí,8.487159729,-82.40370178,416873,412,San Lorenzo,8.312979698,-82.11299896,7507,41204,San Juan,8.270130157,-82.00340271,1637
207,San Lorenzo,4,Chiriquí,8.487159729,-82.40370178,416873,412,San Lorenzo,8.312979698,-82.11299896,7507,41205,San Lorenzo,8.277409554,-82.07009888,2290
208,Tolé (Cabecera),4,Chiriquí,8.487159729,-82.40370178,416873,413,Tolé,8.197210312,-81.64769745,11885,41301,Tolé (Cabecera),8.219490051,-81.70670319,3240
209,Bella Vista,4,Chiriquí,8.487159729,-82.40370178,416873,413,Tolé,8.197210312,-81.64769745,11885,41302,Bella Vista,8.193599701,-81.60949707,683
210,Cerro Viejo,4,Chiriquí,8.487159729,-82.40370178,416873,413,Tolé,8.197210312,-81.64769745,11885,41303,Cerro Viejo,8.253689766,-81.57309723,1768
211,El Cristo,4,Chiriquí,8.487159729,-82.40370178,416873,413,Tolé,8.197210312,-81.64769745,11885,41304,El Cristo,8.322480202,-81.60099792,1500
212,Justo Fidel Palacios,4,Chiriquí,8.487159729,-82.40370178,416873,413,Tolé,8.197210312,-81.64769745,11885,41305,Justo Fidel Palacios,8.327210426,-81.53549957,656
213,Lajas de Tolé,4,Chiriquí,8.487159729,-82.40370178,416873,413,Tolé,8.197210312,-81.64769745,11885,41306,Lajas de Tolé,8.155949593,-81.67240143,847
214,Potrero de Caña,4,Chiriquí,8.487159729,-82.40370178,416873,413,Tolé,8.197210312,-81.64769745,11885,41307,Potrero de Caña,8.285309792,-81.6964035,337
215,Quebrada de Piedra,4,Chiriquí,8.487159729,-82.40370178,416873,413,Tolé,8.197210312,-81.64769745,11885,41308,Quebrada de Piedra,8.079790115,-81.67639923,1127
216,Veladero,4,Chiriquí,8.487159729,-82.40370178,416873,413,Tolé,8.197210312,-81.64769745,11885,41309,Veladero,8.238209724,-81.64279938,1727
217,Volcán (Cabecera),4,Chiriquí,8.487159729,-82.40370178,416873,414,Tierras Altas,8.807339668,-82.64160156,0,41401,Volcán (Cabecera),8.732009888,-82.66369629,0
218,Cerro Punta,4,Chiriquí,8.487159729,-82.40370178,416873,414,Tierras Altas,8.807339668,-82.64160156,0,41402,Cerro Punta,8.872349739,-82.58540344,0
219,Cuesta de Piedra,4,Chiriquí,8.487159729,-82.40370178,416873,414,Tierras Altas,8.807339668,-82.64160156,0,41403,Cuesta de Piedra,8.700019836,-82.62840271,0
220,Nueva California,4,Chiriquí,8.487159729,-82.40370178,416873,414,Tierras Altas,8.807339668,-82.64160156,0,41404,Nueva California,8.842269897,-82.67720032,0
221,Paso Ancho,4,Chiriquí,8.487159729,-82.40370178,416873,414,Tierras Altas,8.807339668,-82.64160156,0,41405,Paso Ancho,8.826069832,-82.59929657,0
30,Aguadulce (Cabecera),2,Coclé,8.550290108,-80.42960358,233708,201,Aguadulce,8.208470345,-80.60420227,43360,20101,Aguadulce (Cabecera),8.228480339,-80.55599976,8703
31,El Cristo,2,Coclé,8.550290108,-80.42960358,233708,201,Aguadulce,8.208470345,-80.60420227,43360,20102,El Cristo,8.256440163,-80.62779999,4017
32,El Roble,2,Coclé,8.550290108,-80.42960358,233708,201,Aguadulce,8.208470345,-80.60420227,43360,20103,El Roble,8.153429985,-80.56970215,8369
33,Pocrí,2,Coclé,8.550290108,-80.42960358,233708,201,Aguadulce,8.208470345,-80.60420227,43360,20104,Pocrí,8.261500359,-80.54119873,12881
34,Barrios Unidos,2,Coclé,8.550290108,-80.42960358,233708,201,Aguadulce,8.208470345,-80.60420227,43360,20105,Barrios Unidos,8.207099915,-80.521698,9390
35,Pueblos Unidos,2,Coclé,8.550290108,-80.42960358,233708,201,Aguadulce,8.208470345,-80.60420227,43360,20106,Pueblos Unidos,8.192839622,-80.68759918,0
36,Virgen del Carmen,2,Coclé,8.550290108,-80.42960358,233708,201,Aguadulce,8.208470345,-80.60420227,43360,20107,Virgen del Carmen,8.256750107,-80.57810211,0
37,El Hato de San Juan de Dios,2,Coclé,8.550290108,-80.42960358,233708,201,Aguadulce,8.208470345,-80.60420227,43360,20108,El Hato de San Juan de Dios,8.275710106,-80.67849731,0
38,Antón (Cabecera),2,Coclé,8.550290108,-80.42960358,233708,202,Antón,8.447649956,-80.20339966,54632,20201,Antón (Cabecera),8.382100105,-80.27809906,9790
39,Cabuya,2,Coclé,8.550290108,-80.42960358,233708,202,Antón,8.447649956,-80.20339966,54632,20202,Cabuya,8.543860435,-80.13729858,2119
40,El Chirú,2,Coclé,8.550290108,-80.42960358,233708,202,Antón,8.447649956,-80.20339966,54632,20203,El Chirú,8.366580009,-80.21900177,3623
41,El Retiro,2,Coclé,8.550290108,-80.42960358,233708,202,Antón,8.447649956,-80.20339966,54632,20204,El Retiro,8.447030067,-80.17569733,2303
42,El Valle,2,Coclé,8.550290108,-80.42960358,233708,202,Antón,8.447649956,-80.20339966,54632,20205,El Valle,8.617300034,-80.12930298,7602
43,Juan Díaz,2,Coclé,8.550290108,-80.42960358,233708,202,Antón,8.447649956,-80.20339966,54632,20206,Juan Díaz,8.404569626,-80.31259918,2634
44,Río Hato,2,Coclé,8.550290108,-80.42960358,233708,202,Antón,8.447649956,-80.20339966,54632,20207,Río Hato,8.423569679,-80.11750031,15701
45,San Juan de Dios,2,Coclé,8.550290108,-80.42960358,233708,202,Antón,8.447649956,-80.20339966,54632,20208,San Juan de Dios,8.544309616,-80.23480225,4797
46,Santa Rita,2,Coclé,8.550290108,-80.42960358,233708,202,Antón,8.447649956,-80.20339966,54632,20209,Santa Rita,8.49326992,-80.19360352,2562
47,Caballero,2,Coclé,8.550290108,-80.42960358,233708,202,Antón,8.447649956,-80.20339966,54632,20210,Caballero,8.533089638,-80.20359802,3501
48,La Pintada (Cabecera),2,Coclé,8.550290108,-80.42960358,233708,203,La Pintada,8.700169563,-80.53399658,25639,20301,La Pintada (Cabecera),8.580349922,-80.45529938,3882
49,El Harino,2,Coclé,8.550290108,-80.42960358,233708,203,La Pintada,8.700169563,-80.53399658,25639,20302,El Harino,8.691249847,-80.6207962,5455
50,El Potrero,2,Coclé,8.550290108,-80.42960358,233708,203,La Pintada,8.700169563,-80.53399658,25639,20303,El Potrero,8.545359612,-80.51470184,3165
51,Llano Grande,2,Coclé,8.550290108,-80.42960358,233708,203,La Pintada,8.700169563,-80.53399658,25639,20304,Llano Grande,8.664150238,-80.43969727,6901
52,Piedras Gordas,2,Coclé,8.550290108,-80.42960358,233708,203,La Pintada,8.700169563,-80.53399658,25639,20305,Piedras Gordas,8.69095993,-80.53240204,4164
53,Las Lomas,2,Coclé,8.550290108,-80.42960358,233708,203,La Pintada,8.700169563,-80.53399658,25639,20306,Las Lomas,8.613800049,-80.65139771,2072
54,Llano Norte,2,Coclé,8.550290108,-80.42960358,233708,203,La Pintada,8.700169563,-80.53399658,25639,20307,Llano Norte,8.816820145,-80.4838028,0
55,Natá (Cabecera),2,Coclé,8.550290108,-80.42960358,233708,204,Natá,8.392279625,-80.58460236,18465,20401,Natá (Cabecera),8.314530373,-80.48010254,6003
56,Capellanía,2,Coclé,8.550290108,-80.42960358,233708,204,Natá,8.392279625,-80.58460236,18465,20402,Capellanía,8.29598999,-80.54989624,4512
57,El Caño,2,Coclé,8.550290108,-80.42960358,233708,204,Natá,8.392279625,-80.58460236,18465,20403,El Caño,8.44040966,-80.54100037,3351
58,Guzmán,2,Coclé,8.550290108,-80.42960358,233708,204,Natá,8.392279625,-80.58460236,18465,20404,Guzmán,8.5418396,-80.58840179,943
59,Las Huacas,2,Coclé,8.550290108,-80.42960358,233708,204,Natá,8.392279625,-80.58460236,18465,20405,Las Huacas,8.491849899,-80.76339722,1585
60,Toza,2,Coclé,8.550290108,-80.42960358,233708,204,Natá,8.392279625,-80.58460236,18465,20406,Toza,8.365300179,-80.63159943,2071
